sbd,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,ma_ngoai_ngu
49009095,6.4,5.75,4.4,7.0,3.75,6.5,N1
49009097,8.2,6.25,7.2,5.0,6.0,7.5,N1
49009098,7.8,7.5,4.8,7.5,7.0,7.75,N1
49009099,5.0,6.25,4.0,5.5,6.5,5.25,N1
49009100,5.4,5.5,4.4,4.25,5.0,6.25,N1
49009101,6.6,7.0,4.6,6.25,7.25,5.75,N1
49009102,7.0,6.5,9.6,7.0,7.25,7.75,N1
49009103,7.8,7.25,5.4,6.0,6.75,6.75,N1
49009106,8.0,9.0,7.8,6.5,7.5,7.75,N1
49009107,8.2,6.0,7.2,7.75,8.25,7.0,N1
49009108,7.0,6.75,4.2,6.75,7.5,6.75,N1
49009109,7.2,7.5,6.2,8.5,7.75,6.0,N1
49009110,7.0,7.0,5.0,7.0,8.0,7.25,N1
49009111,7.2,6.75,5.2,7.25,6.0,6.75,N1
49009112,6.8,5.75,4.8,5.0,7.0,5.75,N1
49009113,7.6,7.5,9.4,7.5,8.0,8.25,N1
49009114,7.2,6.75,5.8,7.0,6.75,6.75,N1
49009115,7.0,6.0,4.8,7.0,7.0,7.5,N1
49009116,7.8,6.5,5.4,6.0,6.75,6.75,N1
49009117,4.4,6.5,5.6,4.25,6.75,5.75,N1
49009118,7.8,7.0,5.0,7.25,8.5,8.25,N1
49009119,7.6,7.0,6.0,7.25,6.5,7.0,N1
49009120,6.2,6.0,3.6,5.0,5.5,4.5,N1
49009121,7.8,6.5,5.2,7.25,6.5,7.25,N1
49009122,5.8,6.75,5.8,7.25,6.5,6.0,N1
49009124,6.6,6.25,2.4,4.25,5.5,4.75,N1
49009125,7.6,5.5,4.0,7.25,8.25,7.0,N1
49009126,6.8,6.5,7.4,7.25,7.5,7.25,N1
49009128,7.0,6.0,9.2,7.75,7.5,7.75,N1
49009129,6.8,4.75,4.8,6.5,7.25,6.25,N1
49009130,7.6,6.25,7.6,5.0,8.0,8.25,N1
49009131,5.8,5.75,3.2,5.5,5.5,6.0,N1
49009133,5.6,5.25,6.4,4.75,4.75,5.5,N1
49009134,6.8,6.75,4.6,7.0,7.0,5.25,N1
49009135,5.4,5.5,5.8,4.0,6.75,4.75,N1
49009136,6.8,6.25,4.8,5.25,7.25,6.75,N1
49009137,8.0,7.5,9.4,7.5,6.0,7.0,N1
49009138,8.2,6.83,7.8,7.25,7.75,7.25,N1
49009139,6.6,6.5,5.6,6.5,7.75,5.75,N1
49009140,5.6,5.75,4.4,6.5,7.0,7.5,N1
49009141,6.2,5.25,3.8,5.25,4.75,5.5,N1
49009142,5.4,6.5,5.0,6.25,6.25,7.0,N1
49009143,6.6,6.75,4.6,6.0,8.5,7.25,N1
49009144,6.8,5.75,7.4,7.5,8.25,6.5,N1
49009145,7.6,7.25,5.8,6.5,6.0,7.0,N1
49009146,6.6,7.5,6.0,8.25,6.75,8.25,N1
49009147,5.8,6.75,4.8,5.75,7.0,6.75,N1
49009149,6.4,6.25,3.8,6.0,7.0,4.75,N1
49009151,6.0,7.25,4.4,5.25,6.25,7.25,N1
49009153,6.8,7.0,5.8,6.5,6.25,7.0,N1
49009154,7.4,7.0,6.0,8.0,8.25,9.5,N1
49009155,6.2,6.0,5.6,6.5,5.25,8.25,N1
49009157,8.4,7.5,8.6,8.75,8.0,8.25,N1
49009159,7.0,6.0,5.4,6.25,7.25,8.0,N1
49009161,6.2,5.25,4.2,5.0,5.5,4.25,N1
49009162,7.4,6.5,4.2,5.75,8.0,7.75,N1
49009164,7.0,6.75,5.0,7.5,6.5,8.25,N1
49009165,6.4,6.75,5.0,6.0,7.0,8.0,N1
49009166,7.6,6.25,5.2,7.5,7.75,6.75,N1
49009167,7.4,6.75,7.2,5.0,6.25,7.0,N1
49009168,7.8,7.0,5.4,7.75,5.75,7.5,N1
49009169,6.8,7.75,4.6,5.75,6.0,6.5,N1
49009171,6.4,6.0,4.0,6.5,5.0,6.0,N1
49009174,7.4,6.5,5.6,7.0,7.0,7.0,N1
49009175,5.8,5.5,3.8,4.75,4.75,5.75,N1
49009177,6.6,6.5,3.2,4.25,7.25,6.5,N1
49009178,7.8,5.5,4.0,7.25,7.5,6.75,N1
49009179,6.6,5.75,4.0,6.25,8.25,7.25,N1
49009180,4.2,5.5,4.8,4.0,4.0,5.5,N1
49009181,6.8,6.5,6.2,5.0,6.5,7.75,N1
49009182,7.6,6.75,4.4,5.75,6.75,6.75,N1
49009183,7.4,7.0,4.8,7.75,8.25,8.0,N1
49009185,7.8,5.0,5.8,7.5,7.0,7.25,N1
49009186,7.2,6.5,4.8,6.25,7.75,7.25,N1
49009187,7.2,6.0,6.4,8.0,7.75,7.25,N1
49009188,7.8,6.25,7.2,7.0,5.0,5.5,N1
49009189,6.4,5.0,3.4,6.0,6.0,4.75,N1
49009191,7.0,7.5,5.0,7.75,7.0,8.0,N1
49009193,6.0,5.25,4.0,5.0,6.75,5.75,N1
49009194,6.8,5.5,3.4,5.0,4.75,3.75,N1
49009195,6.2,8.0,5.4,6.0,6.25,6.25,N1
49009196,8.2,7.5,5.6,7.0,7.25,6.25,N1
49009197,6.8,6.0,4.8,4.25,6.75,5.0,N1
49009198,7.2,5.75,4.8,6.5,6.75,6.75,N1
49009199,6.0,7.0,5.8,6.5,7.5,6.5,N1
49009200,5.4,5.25,4.8,5.0,6.5,6.75,N1
49009202,6.2,5.0,3.4,5.0,7.5,5.75,N1
49009203,7.0,7.5,5.0,6.5,7.0,5.75,N1
49009204,8.2,6.375,4.0,4.25,9.25,8.25,N1
49009205,7.6,5.25,3.0,7.0,6.75,4.5,N1
49009209,8.4,5.5,8.0,8.25,8.25,7.25,N1
49009210,7.4,5.75,4.0,6.0,6.0,5.75,N1
49009212,4.2,6.5,3.2,5.25,5.0,5.25,N1
49009214,5.8,6.25,2.8,3.25,2.75,4.0,N1
49009217,6.8,4.5,4.2,6.0,6.75,5.0,N1
49009218,6.0,5.75,6.0,4.75,6.5,6.0,N1
49009219,7.2,6.0,5.4,8.25,7.75,6.75,N1
49009220,6.8,4.25,6.2,6.25,6.75,8.0,N1
49009221,7.0,7.0,5.6,7.5,6.75,7.5,N1
49009222,7.8,7.5,9.0,6.0,5.75,7.25,N1
49009223,7.8,6.25,4.4,6.0,8.0,7.5,N1
49009224,6.0,6.75,4.8,7.5,7.25,7.5,N1
49009225,8.2,6.25,5.4,7.5,7.75,7.75,N1
49009226,5.6,7.0,4.6,6.5,6.25,5.5,N1
49009227,5.6,6.75,4.6,5.75,6.0,6.0,N1
49009228,6.2,4.25,4.0,5.5,7.25,5.5,N1
49009229,5.6,7.0,4.8,5.5,7.0,6.25,N1
49009230,6.8,5.75,6.6,6.25,6.5,7.0,N1
49009231,5.8,6.0,6.0,4.75,5.25,6.25,N1
49009232,6.8,5.5,5.8,7.0,6.75,8.0,N1
49009233,7.2,5.0,6.4,3.75,4.75,4.5,N1
49009234,7.4,7.25,6.6,7.5,7.0,8.0,N1
49009236,7.4,8.0,3.8,6.25,7.0,7.0,N1
49009237,7.4,6.25,4.6,5.5,5.75,5.25,N1
49009238,7.0,5.0,3.8,3.5,4.25,4.5,N1
49009239,7.4,4.75,3.2,6.25,7.25,6.5,N1
49009242,7.2,5.0,5.4,5.5,4.5,6.0,N1
49009244,5.6,6.0,3.4,5.25,6.25,4.75,N1
49009245,7.6,5.75,4.4,7.5,6.75,6.5,N1
49009247,7.0,8.25,8.8,7.25,8.5,8.0,N1
49009248,7.6,6.58,4.4,6.5,7.0,6.5,N1
49009249,7.2,7.0,4.4,7.0,7.75,7.75,N1
49009251,5.8,5.5,3.4,3.5,5.5,4.75,N1
49009252,6.6,6.5,8.4,5.0,5.75,5.5,N1
49009253,5.8,6.5,8.2,7.0,7.0,8.25,N1
49009254,6.4,6.0,6.8,5.25,7.5,5.25,N1
49009255,7.2,6.0,4.2,4.75,5.75,4.0,N1
49009256,6.8,5.75,4.8,7.0,9.0,9.0,N1
49009257,6.6,6.25,4.4,5.75,4.0,4.75,N1
49009258,6.6,5.0,4.8,5.0,4.5,6.75,N1
49009261,7.4,5.5,4.2,6.0,6.25,7.0,N1
49009263,7.2,6.75,3.0,4.0,7.25,5.0,N1
49009264,7.4,7.5,6.6,8.5,6.5,7.25,N1
49009265,5.0,4.75,2.6,4.0,5.0,5.0,N1
49009266,7.6,5.5,4.0,7.75,7.0,5.5,N1
49009267,7.2,5.5,4.4,5.75,7.0,6.75,N1
49009269,7.2,5.75,6.2,6.5,6.75,7.0,N1
49009270,6.4,5.75,3.8,5.0,5.75,6.25,N1
49009271,7.0,6.25,4.8,7.25,7.75,6.5,N1
49009272,7.2,7.25,2.8,6.25,7.75,7.5,N1
49009273,7.0,6.25,9.2,7.5,7.0,8.5,N1
49009274,7.2,6.0,4.6,5.25,5.75,6.5,N1
49009275,6.4,7.5,5.8,7.25,7.0,7.25,N1
49009276,6.2,5.5,4.8,5.25,8.25,6.0,N1
49009277,7.6,6.75,5.6,6.75,6.75,8.0,N1
49009278,7.2,6.75,5.4,6.0,7.5,5.75,N1
49009281,7.4,6.5,7.8,8.25,8.0,7.0,N1
49009282,5.2,6.0,6.4,6.25,4.5,5.75,N1
49009283,5.6,5.75,6.0,5.75,7.0,4.75,N1
49009284,7.6,6.0,5.8,6.25,7.0,7.25,N1
49009285,7.4,7.0,4.6,7.0,7.75,6.75,N1
49009288,6.2,5.0,5.0,5.5,7.0,6.75,N1
49009289,7.2,7.25,4.6,7.25,7.0,7.0,N1
49009291,6.4,6.25,4.2,4.25,6.25,6.0,N1
49009292,6.0,5.5,4.8,7.25,7.0,7.25,N1
49009293,4.6,6.25,4.6,4.25,6.0,5.5,N1
49009294,7.2,7.5,6.0,8.0,7.0,8.0,N1
49009296,7.4,7.25,3.8,5.0,6.0,8.0,N1
49009297,6.4,4.75,4.6,5.25,5.75,6.0,N1
49009298,7.2,6.0,4.6,5.75,6.0,7.0,N1
49009300,7.4,7.0,4.6,7.5,7.25,7.25,N1
49009301,6.2,6.0,4.8,4.25,6.75,7.25,N1
49009302,6.6,5.25,4.2,4.75,5.25,5.25,N1
49009303,5.6,5.25,3.0,3.25,4.25,4.75,N1
49009304,6.6,5.0,4.0,5.5,5.75,4.0,N1
49009306,7.0,7.0,9.0,7.5,7.5,6.25,N1
49009307,5.2,5.25,3.4,5.5,4.75,5.25,N1
49009308,6.6,5.25,4.4,5.25,5.75,5.75,N1
49009309,7.8,6.75,6.6,6.25,6.5,7.0,N1
49009310,7.6,7.0,6.0,6.5,6.75,6.75,N1
49009311,6.0,6.42,5.4,5.25,6.0,5.75,N1
49009312,6.2,6.25,5.2,4.75,5.75,6.25,N1
49009313,6.8,5.25,3.6,5.0,6.5,6.25,N1
49009314,6.8,8.0,5.2,8.0,8.0,8.25,N1
49009316,6.6,6.0,4.4,4.0,5.0,5.5,N1
49009317,5.8,5.0,4.2,5.5,5.25,5.75,N1
49009318,7.8,7.0,5.6,5.75,6.75,7.5,N1
49009320,7.2,6.0,4.2,7.75,5.75,6.25,N1
49009321,7.6,6.5,6.6,6.5,9.25,8.0,N1
49009323,6.2,7.25,5.0,6.75,6.75,6.0,N1
49009324,7.6,7.0,5.4,5.5,8.25,8.0,N1
49009326,6.6,4.25,4.6,3.75,3.5,3.5,N1
49009327,6.8,6.0,3.0,4.25,6.75,7.5,N1
49009328,8.2,7.0,8.6,6.5,6.75,7.25,N1
49009330,7.0,6.0,6.4,5.0,5.0,4.5,N1
49009331,6.6,6.25,4.8,7.25,4.0,7.0,N1
49009332,6.8,6.0,7.0,6.75,7.75,7.0,N1
49009333,6.2,6.0,5.2,6.0,6.25,6.25,N1
49009334,6.4,7.0,6.2,5.5,6.75,7.25,N1
49009335,6.8,6.0,5.6,8.25,6.0,6.25,N1
49009337,6.6,7.25,3.8,5.25,7.0,6.25,N1
49009339,7.2,5.5,4.8,5.75,6.5,7.0,N1
49009340,8.2,4.25,4.8,7.0,6.75,7.75,N1
49009341,7.4,7.25,4.8,7.25,6.75,7.0,N1
49009342,7.0,5.0,3.4,5.5,6.5,7.0,N1
49009345,7.2,6.5,5.6,5.5,6.75,6.5,N1
49009347,6.0,6.0,3.6,6.0,6.5,5.0,N1
49009351,5.4,6.5,3.8,7.0,4.75,5.75,N1
49009352,6.8,7.25,6.4,6.5,8.0,8.0,N1
49009353,7.8,6.0,5.0,7.25,7.25,3.0,N1
49009354,7.0,7.25,4.8,4.75,7.25,5.75,N1
49009356,8.0,6.25,6.2,8.0,7.25,7.25,N1
49009357,6.8,6.5,5.0,7.0,7.0,7.75,N1
49009359,7.2,6.25,4.8,6.25,7.25,5.5,N1
49009360,6.6,5.0,4.4,5.75,7.0,6.75,N1
49009363,5.8,6.75,6.6,6.0,6.5,4.75,N1
49009364,7.2,6.75,8.0,6.0,7.25,8.75,N1
49009365,6.4,7.75,6.4,7.5,6.25,7.25,N1
49009366,6.2,7.25,5.0,6.25,7.75,6.5,N1
49009367,8.2,6.75,5.4,7.5,7.25,7.25,N1
49009368,8.0,6.5,5.6,7.25,7.5,7.75,N1
49009370,7.6,7.5,5.0,6.25,7.5,7.75,N1
49009371,7.4,7.75,4.6,7.75,8.25,6.0,N1
49009372,7.4,6.25,2.2,5.75,6.25,7.0,N1
49009374,6.8,7.0,5.2,6.0,7.5,5.0,N1
49009375,6.2,6.25,5.8,6.25,7.75,7.0,N1
49009376,6.2,6.5,3.4,4.25,6.25,6.0,N1
49009377,7.0,7.0,6.0,7.25,7.5,6.25,N1
49009378,5.4,5.75,4.0,4.75,5.75,6.25,N1
49009379,5.4,5.5,4.0,5.75,7.25,5.75,N1
49009382,7.8,6.25,6.0,7.25,7.25,8.0,N1
49009383,7.0,6.25,6.0,7.0,7.75,7.5,N1
49009384,7.8,6.5,3.6,5.0,7.5,6.75,N1
49009386,6.6,7.0,5.0,6.25,6.25,5.25,N1
49009387,5.4,6.5,4.6,4.5,6.25,6.5,N1
49009389,7.2,6.5,4.2,7.75,7.5,6.5,N1
49009390,6.2,6.0,7.0,6.75,8.0,8.25,N1
49009391,7.2,6.75,5.6,7.0,7.25,8.25,N1
49009392,6.4,5.5,5.4,5.0,6.25,6.5,N1
49009393,7.0,7.0,4.4,7.25,7.0,6.75,N1
49009395,6.8,7.0,5.2,4.25,6.0,6.25,N1
49009397,7.0,7.75,5.0,8.25,8.25,7.75,N1
49009399,6.8,7.0,6.0,5.75,6.75,6.75,N1
49009400,4.8,6.0,4.0,4.0,5.75,6.5,N1
49009401,6.4,7.5,5.4,5.75,6.5,7.75,N1
49009403,7.2,5.0,5.6,8.25,6.0,7.0,N1
49009404,7.6,5.25,4.4,7.0,8.0,6.5,N1
49009405,6.4,6.75,5.2,7.0,6.0,5.75,N1
49009407,6.8,6.0,4.8,5.5,6.75,5.25,N1
49009408,6.2,7.0,5.8,5.75,5.5,7.5,N1
49009409,7.4,6.0,4.8,6.0,6.25,6.25,N1
49009411,7.0,7.5,5.8,6.75,7.0,7.75,N1
49009412,6.6,6.25,5.6,6.75,7.0,6.75,N1
49009413,6.8,5.0,3.4,6.0,7.0,5.5,N1
49009414,6.6,7.5,5.2,6.5,7.0,6.75,N1
49009415,5.6,6.0,6.2,4.5,7.25,6.0,N1
49009416,6.8,6.75,3.6,4.75,6.0,5.0,N1
49009417,7.2,7.25,6.8,7.5,7.25,7.5,N1
49009418,6.6,8.0,3.6,5.5,5.75,6.0,N1
49009420,7.6,7.0,5.6,6.0,7.75,7.25,N1
49009421,7.8,7.75,6.2,8.0,8.75,7.25,N1
49009422,5.8,5.25,3.4,6.0,6.75,5.0,N1
49009423,8.4,8.0,4.6,8.25,8.0,7.5,N1
49009424,7.2,6.25,5.8,5.75,7.25,7.25,N1
49009425,6.0,7.0,3.4,5.5,5.5,7.25,N1
49009426,7.0,6.75,3.0,5.5,5.75,5.0,N1
49009427,6.2,6.5,3.8,6.25,5.75,6.5,N1
49009428,6.2,5.5,4.8,6.0,6.0,6.5,N1
49009429,8.6,7.25,6.4,8.0,8.0,6.0,N1
49009430,7.0,6.75,4.8,5.25,7.75,6.5,N1
49009432,6.4,6.58,4.2,5.75,6.0,6.25,N1
49009434,7.0,6.25,6.4,6.5,8.25,6.5,N1
49009436,6.2,7.25,4.8,4.5,5.75,7.5,N1
49009437,7.6,7.0,6.2,7.0,8.25,5.25,N1
49009438,7.0,6.08,5.0,6.0,7.25,6.0,N1
49009443,7.2,7.25,8.4,8.5,6.0,7.0,N1
49009444,7.0,6.5,2.2,6.0,8.25,6.25,N1
49009445,7.0,6.5,5.8,8.0,8.0,7.5,N1
49009446,6.6,6.75,4.6,6.0,7.0,6.0,N1
49009447,5.6,5.5,5.2,6.0,7.0,5.25,N1
49009449,7.4,6.75,6.0,5.25,6.5,6.0,N1
49009450,6.0,5.5,5.0,5.5,5.75,4.25,N1
49009451,8.0,8.0,6.8,7.0,9.25,8.25,N1
49009453,6.8,5.5,5.0,6.5,7.0,7.0,N1
49009454,7.2,5.25,5.6,6.5,7.25,7.5,N1
49009455,8.2,6.0,4.2,6.5,6.75,7.5,N1
49009456,6.0,7.0,5.0,5.25,6.75,6.25,N1
49009457,6.0,5.5,3.6,4.75,4.75,4.25,N1
49009458,6.0,6.5,6.0,6.25,5.0,5.5,N1
49009460,6.8,7.75,4.2,6.0,7.25,8.0,N1
49009461,8.0,5.25,4.8,6.25,7.75,5.75,N1
49009462,6.4,5.0,8.8,6.25,5.0,7.75,N1
49009463,7.0,6.5,8.6,6.25,6.75,6.25,N1
49009465,7.2,6.5,5.6,6.5,7.5,7.25,N1
49009466,6.2,7.25,3.0,5.5,6.75,6.0,N1
49009467,7.8,6.25,5.6,6.25,8.5,7.25,N1
49009469,7.8,8.75,9.0,6.25,6.0,5.5,N1
49009471,7.2,7.25,5.0,8.0,8.0,7.75,N1
49009473,7.4,6.5,6.6,6.25,6.5,6.5,N1
49009474,6.2,7.0,4.8,6.25,5.75,6.75,N1
49009475,6.6,7.25,5.4,5.75,7.75,7.75,N1
49009476,8.2,6.25,6.4,5.25,6.25,7.25,N1
49009478,7.2,5.5,4.2,4.75,7.5,6.5,N1
49009479,7.6,5.5,5.8,6.75,6.25,7.0,N1
49009480,6.4,6.0,4.8,5.25,5.25,8.0,N1
49009481,7.2,5.75,4.0,8.0,6.5,7.0,N1
49009482,5.6,5.75,5.0,5.75,6.75,7.75,N1
49009483,7.6,6.5,6.4,7.0,6.75,6.0,N1
49009484,6.2,7.0,5.6,5.25,7.0,7.75,N1
49009487,7.2,7.25,7.2,5.75,6.75,7.25,N1
49009489,6.4,6.0,4.2,5.25,7.75,7.5,N1
49009490,7.6,6.25,4.2,5.0,5.25,6.0,N1
49009494,6.8,7.0,9.0,6.75,6.0,7.5,N1
49009495,7.2,6.0,6.2,6.5,5.75,5.5,N1
49009496,6.4,7.0,5.6,4.25,6.0,6.25,N1
49009497,5.8,6.5,4.2,7.5,6.25,5.5,N1
49009498,7.4,6.0,5.8,7.5,7.0,7.0,N1
49009499,7.2,4.83,4.0,5.75,6.0,5.5,N1
49009500,7.0,6.5,3.8,6.0,6.25,5.5,N1
49009501,7.8,7.25,6.4,7.5,8.0,7.0,N1
49009502,7.0,6.75,4.0,4.75,5.5,4.75,N1
49009503,6.0,4.75,6.6,4.5,8.0,6.5,N1
49009504,7.4,6.25,5.0,8.0,7.75,7.25,N1
49009505,6.6,6.25,5.8,6.5,7.75,7.0,N1
49009506,7.0,6.25,3.8,7.5,7.0,7.0,N1
49009507,6.2,6.25,5.4,4.25,6.5,6.0,N1
49009508,5.4,6.75,3.8,5.25,5.0,6.25,N1
49009509,5.4,6.75,2.6,4.5,6.5,6.0,N1
49009510,6.6,5.25,5.2,5.25,6.75,5.75,N1
49009511,7.0,6.5,6.0,6.25,7.0,7.5,N1
49009512,5.2,5.5,1.8,5.5,4.5,4.5,N1
49009513,7.4,6.5,6.4,6.5,6.0,7.25,N1
49009514,7.4,6.0,6.0,9.0,8.5,7.75,N1
49009515,7.2,5.75,5.2,7.0,7.5,7.5,N1
49009516,6.6,5.5,4.4,5.5,6.5,6.25,N1
49009517,5.8,5.25,3.6,5.25,5.75,5.0,N1
49009518,7.0,5.25,3.6,4.0,7.5,4.5,N1
49009519,7.8,7.25,6.2,7.5,7.25,7.5,N1
49009520,7.2,7.5,6.4,6.0,7.5,8.25,N1
49009521,3.4,3.5,3.2,3.5,4.0,3.25,N1
49009522,5.8,5.5,3.8,5.25,6.25,6.5,N1
49009524,6.6,6.5,4.0,6.0,6.75,6.0,N1
49009525,7.0,6.25,4.8,6.5,8.25,6.25,N1
49009526,7.6,6.5,5.2,7.25,7.75,8.0,N1
49009527,6.8,6.0,5.6,5.5,7.25,7.25,N1
49009528,7.4,7.75,5.2,4.75,7.5,6.25,N1
49009529,6.8,6.0,3.2,7.75,8.25,7.5,N1
49009531,5.6,5.5,4.2,5.75,5.25,6.5,N1
49009532,6.6,6.5,4.6,8.25,7.5,6.25,N1
49009533,7.0,5.5,4.8,5.5,8.0,5.75,N1
49009534,7.0,7.5,6.0,7.25,7.5,7.75,N1
49009536,7.4,7.75,9.2,5.75,5.0,7.75,N1
49009537,5.8,5.5,4.4,6.0,6.5,5.75,N1
49009540,6.8,6.25,4.4,5.0,5.75,5.0,N1
49009541,5.8,5.25,3.8,3.5,5.75,5.25,N1
49009542,6.4,7.25,5.2,5.75,7.0,5.5,N1
49009544,7.0,5.25,6.2,7.0,6.25,8.25,N1
49009545,7.2,5.25,4.6,7.25,6.5,6.5,N1
49009547,5.2,6.75,4.6,5.5,7.0,5.75,N1
49009549,5.4,6.75,4.6,4.0,6.0,5.0,N1
49009550,8.0,4.75,6.8,6.5,8.0,7.25,N1
49009552,5.4,6.0,4.6,7.0,5.75,6.0,N1
49009554,7.4,5.75,6.6,7.25,7.0,6.25,N1
49009555,6.6,5.75,4.6,6.0,7.5,5.5,N1
49009556,6.2,6.0,5.0,4.0,7.5,5.25,N1
49009557,7.8,7.0,7.2,7.5,7.5,7.5,N1
49009559,5.0,5.75,4.0,4.25,5.0,4.5,N1
49009560,5.0,4.75,3.4,3.75,4.0,4.75,N1
49009561,6.4,5.75,3.2,7.25,4.75,7.5,N1
49009562,8.4,7.75,6.6,7.25,7.0,6.25,N1
49009563,6.8,5.5,5.0,5.75,6.25,6.5,N1
49009564,6.4,6.75,5.6,4.5,7.0,6.75,N1
49009565,6.8,5.5,4.6,6.5,6.25,5.75,N1
49009567,6.2,4.75,4.8,4.75,7.0,6.0,N1
49009568,7.8,6.25,5.6,5.5,7.75,6.75,N1
49009570,8.2,7.58,5.0,7.25,7.25,8.0,N1
49009571,6.6,8.0,5.4,6.0,6.75,6.75,N1
49009572,6.0,6.0,5.4,6.5,6.0,7.0,N1
49009573,5.8,6.58,3.8,6.5,5.5,6.0,N1
49009574,6.8,8.5,8.6,6.0,7.25,7.75,N1
49009575,8.2,7.0,4.2,7.75,8.0,8.5,N1
49009576,6.8,8.25,4.6,6.5,6.5,6.25,N1
49009579,7.4,6.5,6.0,5.75,8.25,6.75,N1
49009580,7.2,7.75,5.4,7.0,7.5,7.25,N1
49009581,7.0,7.0,3.6,5.0,7.5,5.25,N1
49009583,7.0,6.75,3.6,5.75,5.5,4.25,N1
49009585,6.6,6.0,8.2,6.75,7.25,8.0,N1
49009586,6.2,6.25,5.0,5.25,5.25,6.5,N1
49009587,6.0,7.0,4.4,6.0,7.5,7.25,N1
49009588,7.0,6.5,5.8,7.25,8.75,7.25,N1
49009589,8.2,5.0,5.8,6.25,7.25,7.0,N1
49009590,7.0,5.75,3.8,7.5,6.5,7.25,N1
49009591,8.0,7.75,8.6,6.75,7.25,8.0,N1
49009592,7.2,5.25,4.6,6.75,6.75,6.75,N1
49009594,6.0,6.25,8.8,4.25,5.25,5.5,N1
49009596,7.2,5.5,3.0,4.5,7.0,6.5,N1
49009597,8.0,7.0,4.6,8.0,7.0,7.75,N1
49009598,5.4,6.5,6.6,5.0,7.25,6.25,N1
49009600,4.6,4.25,5.0,4.75,4.5,7.0,N1
49009602,7.2,6.83,6.0,7.25,7.75,8.25,N1
49009604,7.0,5.5,2.6,5.25,5.75,5.75,N1
49009605,7.0,4.75,4.4,5.5,7.25,7.0,N1
49009606,8.2,6.67,8.8,7.25,8.0,8.0,N1
49009607,6.2,6.5,2.4,4.0,7.0,6.0,N1
49009608,7.0,5.75,7.0,8.25,5.5,7.75,N1
49009609,7.0,7.0,4.0,5.75,6.5,4.0,N1
49009610,6.8,6.25,4.8,6.0,7.75,5.25,N1
49009611,8.2,5.5,5.4,7.25,7.5,8.0,N1
49009612,6.8,5.25,6.0,6.0,8.0,8.0,N1
49009613,7.6,8.5,5.4,6.5,8.0,8.0,N1
49009614,7.6,6.33,3.8,4.75,6.0,6.0,N1
49009615,8.2,6.5,9.0,6.0,5.75,6.75,N1
49009616,7.6,7.75,8.6,7.0,5.75,8.0,N1
49009618,8.0,5.0,4.2,6.75,5.5,8.25,N1
49009619,8.4,6.5,5.0,7.25,7.25,7.75,N1
49009620,6.6,6.25,5.0,5.75,7.5,5.75,N1
49009621,7.4,7.25,5.4,7.25,8.0,7.25,N1
49009622,7.4,7.75,4.8,7.25,7.25,6.75,N1
49009623,7.6,6.5,5.8,8.0,8.25,6.25,N1
49009624,6.0,7.0,6.8,6.0,7.5,7.5,N1
49009625,8.0,6.75,6.2,7.75,8.0,8.25,N1
49009626,5.6,6.25,3.8,5.5,5.5,7.0,N1
49009627,7.4,7.25,5.4,7.0,7.5,6.25,N1
49009628,7.4,7.0,5.8,6.25,5.5,6.25,N1
49009630,6.4,5.75,5.4,7.25,6.75,6.5,N1
49009631,7.4,6.75,6.0,6.75,7.5,7.25,N1
49009632,6.6,6.5,7.6,6.75,7.75,7.75,N1
49009633,7.2,6.75,5.0,7.0,6.5,6.75,N1
49009634,7.0,6.25,7.2,7.25,8.25,7.5,N1
49009636,7.2,8.0,4.4,5.75,7.5,7.25,N1
49009639,7.2,7.25,5.8,7.75,6.75,8.0,N1
49009641,6.6,7.0,5.4,4.25,8.0,8.25,N1
49009642,8.2,6.0,7.0,7.25,6.75,8.25,N1
49009643,6.2,6.75,5.4,5.5,8.0,6.5,N1
49009644,6.0,5.75,5.4,6.5,7.75,7.25,N1
49009645,5.8,5.25,7.0,5.0,5.0,3.75,N1
49009646,8.0,7.75,6.4,7.75,8.25,7.0,N1
49009647,7.0,6.0,6.8,4.5,7.75,6.25,N1
49009648,6.4,5.75,5.8,4.75,6.25,7.25,N1
49009649,5.2,5.0,4.4,5.25,6.5,5.5,N1
49009650,6.8,6.0,4.2,5.0,6.25,6.0,N1
49009653,7.2,5.5,4.0,6.75,6.5,5.25,N1
49009654,7.2,7.25,8.4,5.0,7.5,7.0,N1
49009655,7.2,6.5,5.0,6.5,4.75,5.25,N1
49009656,7.2,7.75,5.6,5.75,7.5,6.75,N1
49009659,8.2,6.5,6.8,7.75,8.0,8.0,N1
49009662,6.6,7.5,3.6,6.5,8.25,7.25,N1
49009663,5.8,7.25,4.6,6.0,5.75,7.0,N1
49009664,7.0,6.5,6.4,6.25,7.25,6.75,N1
49009666,7.6,6.75,5.6,7.0,7.0,7.75,N1
49009668,6.6,5.0,7.0,4.25,4.75,5.75,N1
49009669,6.0,5.5,5.2,4.5,5.75,4.75,N1
49009670,7.6,6.5,2.6,4.0,6.25,6.0,N1
49009671,5.8,6.25,4.0,4.25,5.25,5.5,N1
49009673,7.6,6.0,6.6,8.0,6.5,7.5,N1
49009674,6.0,7.25,5.6,6.5,7.5,7.25,N1
49009675,6.2,7.75,4.6,6.25,6.25,5.0,N1
49009676,7.8,7.25,4.8,7.5,6.75,7.5,N1
49009677,7.2,6.58,5.4,7.5,6.5,5.5,N1
